destination_code,destination_id,destination_name,discharge_port,entry_number,entry_status,excise_duty,export_duty,hscode_code,hscode_description,hscode_id,id,import_declaration_fee,import_duty,import_vat,origin_code,origin_id,origin_name,product_id,product_name,quantity,railway_development_levy,reg_date
KE,118,Kenya,MSA,21MBAIM403032328,Settled,0,0,7207.11.00,Billets,8,1876,839,5991,4793,IN,105,India,1213,"PRIME STEEL BILLETS GRADE: IS 2830 C20MMn Gr A, SIZE: 90MMX90MMX12000MM; 1632482; 0; ",1632482.0,480,10/05/2021
KE,118,Kenya,SIG,21NBOIMC09352768,Settled,0,0,4819.10.00,Cartons,12,1877,839,5991,4793,NL,167,Netherlands,1214,N; MITG PACKAGING MATERIAL LARGE VENDOR; 1; 1; ,4.0,480,10/04/2021
KE,118,Kenya,ACH,21NBOIM409387193,Settled,0,0,4819.10.00,Cartons,12,1878,839,5991,4793,US,235,United States,1215,N; box Qty.2; 1; 1; 1; ,1.0,480,10/05/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004492,Settled,0,0,2523.29.00,Portland cement,19,1879,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,10/02/2021
KE,118,Kenya,DHL,21NBOIMC09226589,Settled,0,0,4819.10.00,Cartons,12,1880,839,5991,4793,AT,16,Austria,1216,NA; CARTON; 1; 1; ,1.0,480,09/30/2021
KE,118,Kenya,MSA,21MBAIM402972055,Settled,0,0,7207.11.00,Billets,8,1881,839,5991,4793,ZA,247,South Africa,1217,PRIME NON ALLOY STEEL BILLETS SIZE- 100mm x 100mm x 12.0m; 1; 0; ,1011538.0,480,09/30/2021
KE,118,Kenya,MEX,21MBAIM402969852,Settled,0,0,7207.11.00,Billets,8,1882,839,5991,4793,RU,190,Russian Federation,1209,PRIME STEEL BILLETS SIZE 100.0MM X 100.0MM X 11.81M - 152 BUNDLES; 799968; ,799968.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004591,Settled,0,0,2523.29.00,Portland cement,19,1883,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,10/01/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102910326,Settled,0,0,2523.29.00,Portland cement,19,1884,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,10000.0,480,09/24/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102910342,Settled,0,0,2523.29.00,Portland cement,19,1885,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/24/2021
KE,118,Kenya,MSA,21MBAIM403032783,Settled,0,0,7207.11.00,Billets,8,1886,839,5991,4793,IN,105,India,1218,Non Alloy Steel Billets 90mmx90mmx12000mm; 2187906; 0; ,2187906.0,480,10/05/2021
KE,118,Kenya,NMA,21NMAIM400039534,Under control,0,0,4804.11.00,Unbleached kraft liner,1,1887,839,5991,4793,TZ,230,"Tanzania, United Republic of",1219,KRAFT LINER PAPER; 0; ,28694.0,480,09/29/2021
KE,118,Kenya,MSA,21MBAIM403033520,Settled,0,0,7207.11.00,Billets,8,1888,839,5991,4793,IN,105,India,1220,"NON ALLOY PRIME STEEL BILLETS,GRADE: IS 2830,SIZE (90MMX90MMX12000MM); 2187906; 0;",2187906.0,480,10/05/2021
KE,118,Kenya,NMA,21NMAIM400039767,Settled,0,0,4804.11.00,Unbleached kraft liner,1,1889,839,5991,4793,TZ,230,"Tanzania, United Republic of",1120,KRAFT LINER PAPER; 0;,29349.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102947105,Settled,0,0,2523.29.00,Portland cement,19,1890,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/28/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102947370,Settled,0,0,2523.29.00,Portland cement,19,1891,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103012094,Settled,0,0,2523.29.00,Portland cement,19,1892,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,14000.0,480,10/02/2021
KE,118,Kenya,RGL,21MBAIM402982772,Pending Removal,0,0,7213.91.10,Wire rods,9,1893,839,5991,4793,ZA,247,South Africa,1221,PRIME NEWLY PR. NON ALLOY HOT ROLLED STEEL WIRE ROD S.WOOL GRADE VG13301 D-7MM; STEEL WIRE RODS; 1; ,130151.0,480,09/30/2021
KE,118,Kenya,MSA,21MBAIM402972237,Settled,0,0,7207.11.00,Billets,8,1894,839,5991,4793,ZA,247,South Africa,1222,PRIME NON ALLOY STEEL BILLETS SIZE- 130mm x 130mm x 12.0m; 1; 0; ,1480295.0,480,09/29/2021
KE,118,Kenya,MSA,21MBAIM402972633,Settled,0,0,7207.11.00,Billets,8,1895,839,5991,4793,ZA,247,South Africa,1222,PRIME NON ALLOY STEEL BILLETS SIZE- 130mm x 130mm x 12.0m; 1; 0; ,1546601.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103012078,Settled,0,0,2523.29.00,Portland cement,19,1896,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,10/03/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004425,Settled,0,0,2523.29.00,Portland cement,19,1897,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004235,Settled,0,0,2523.29.00,Portland cement,19,1898,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004532,Settled,0,0,2523.29.00,Portland cement,19,1899,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004227,Settled,0,0,2523.29.00,Portland cement,19,1900,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004567,Settled,0,0,2523.29.00,Portland cement,19,1901,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102910318,Settled,0,0,2523.29.00,Portland cement,19,1902,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12500.0,480,09/25/2021
KE,118,Kenya,MEX,21MBAIM402970302,Settled,0,0,7207.11.00,Billets,8,1903,839,5991,4793,UA,232,Ukraine,1223,NON ALLOY STEEL BILLETS GRADE 3PS (MN MIN 0.60%) SIZE 100X100X12000MM - 178 BDLS; 997838; ,995613.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102932453,Settled,0,0,2523.29.00,Portland cement,19,1904,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102882448,Settled,0,0,2523.29.00,Portland cement,19,1905,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12500.0,480,09/23/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102882430,Settled,0,0,2523.29.00,Portland cement,19,1906,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,10000.0,480,09/23/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102882547,Settled,0,0,2523.29.00,Portland cement,19,1907,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/23/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102882499,Settled,0,0,2523.29.00,Portland cement,19,1908,839,5991,4793,KE,118,Kenya,1224,POWERMAX; CEMENT; BG; 1600;,11000.0,480,09/23/2021
SO,203,Somalia,SIG,21NBOEX109111579,Under control,0,0,4819.10.00,Cartons,12,1909,839,5991,4793,KE,118,Kenya,1225,Not applicable; BOX; 1; 1001; ,887.7,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102931938,Settled,0,0,2523.29.00,Portland cement,19,1910,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,09/27/2021
KE,118,Kenya,MAT,21NBOIMC06955401,Settled,0,0,4819.40.00,Paper and bags,11,1911,839,5991,4793,BD,23,Bangladesh,1007,SHAREE; 9; 1; ,1.0,480,07/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102932199,Settled,0,0,2523.29.00,Portland cement,19,1912,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103006467,Settled,0,0,2523.29.00,Portland cement,19,1913,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918108,Settled,0,0,2523.29.00,Portland cement,19,1914,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918124,Settled,0,0,2523.29.00,Portland cement,19,1915,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12500.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918033,Settled,0,0,2523.29.00,Portland cement,19,1916,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12500.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102882563,Settled,0,0,2523.29.00,Portland cement,19,1917,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/23/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102947346,Settled,0,0,2523.29.00,Portland cement,19,1918,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102947389,Settled,0,0,2523.29.00,Portland cement,19,1919,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102932239,Settled,0,0,2523.29.00,Portland cement,19,1920,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/27/2021
KE,118,Kenya,MCD,21MBAIM402884256,Settled,0,0,7207.11.00,Billets,8,1921,839,5991,4793,IN,105,India,1226,MILD STEEL BILLETS IN QUALITY 3SP IN 5.8M LENGHTS SIZE 100 X 100MM - 2009 PCS; 952320; 0;,952320.0,480,09/23/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103012086,Settled,0,0,2523.29.00,Portland cement,19,1922,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,13000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103012142,Settled,0,0,2523.29.00,Portland cement,19,1923,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102931898,Settled,0,0,2523.29.00,Portland cement,19,1924,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102931946,Settled,0,0,2523.29.00,Portland cement,19,1925,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12000.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102931880,Settled,0,0,2523.29.00,Portland cement,19,1926,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12000.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102932263,Settled,0,0,2523.29.00,Portland cement,19,1927,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918231,Settled,0,0,2523.29.00,Portland cement,19,1928,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12000.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918223,Settled,0,0,2523.29.00,Portland cement,19,1929,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12500.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918175,Settled,0,0,2523.29.00,Portland cement,19,1930,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/26/2021
KE,118,Kenya,SIG,21NBOIM409229904,Settled,0,0,4819.10.00,Cartons,12,1931,839,5991,4793,ZA,247,South Africa,1227,2; N/A; PAPER PUNNET; 600; 1; ,19.0,480,09/30/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918050,Settled,0,0,2523.29.00,Portland cement,19,1932,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12000.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918215,Settled,0,0,2523.29.00,Portland cement,19,1933,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12000.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004450,Settled,0,0,2523.29.00,Portland cement,19,1934,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004377,Settled,0,0,2523.29.00,Portland cement,19,1935,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,13000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102947303,Settled,0,0,2523.29.00,Portland cement,19,1936,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918159,Settled,0,0,2523.29.00,Portland cement,19,1937,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12000.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102947429,Settled,0,0,2523.29.00,Portland cement,19,1938,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102947362,Settled,0,0,2523.29.00,Portland cement,19,1939,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102891491,Settled,0,0,2523.29.00,Portland cement,19,1940,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12500.0,480,09/23/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918183,Settled,0,0,2523.29.00,Portland cement,19,1941,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103012185,Settled,0,0,2523.29.00,Portland cement,19,1942,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,10/03/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918140,Settled,0,0,2523.29.00,Portland cement,19,1943,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918068,Settled,0,0,2523.29.00,Portland cement,19,1944,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102932220,Settled,0,0,2523.29.00,Portland cement,19,1945,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102931863,Settled,0,0,2523.29.00,Portland cement,19,1946,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,10000.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102931920,Settled,0,0,2523.29.00,Portland cement,19,1947,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102931989,Settled,0,0,2523.29.00,Portland cement,19,1948,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102932271,Settled,0,0,2523.29.00,Portland cement,19,1949,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/27/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102918167,Settled,0,0,2523.29.00,Portland cement,19,1950,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,12000.0,480,09/26/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076591,Settled,0,0,2523.29.00,Portland cement,19,1951,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102910294,Settled,0,0,2523.29.00,Portland cement,19,1952,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/24/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076682,Settled,0,0,2523.29.00,Portland cement,19,1953,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12500.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103077007,Settled,0,0,2523.29.00,Portland cement,19,1954,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,11000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103067647,Settled,0,0,2523.29.00,Portland cement,19,1955,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103067580,Settled,0,0,2523.29.00,Portland cement,19,1956,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,11000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004300,Settled,0,0,2523.29.00,Portland cement,19,1957,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004583,Settled,0,0,2523.29.00,Portland cement,19,1958,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076583,Settled,0,0,2523.29.00,Portland cement,19,1959,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,11000.0,480,10/07/2021
KE,118,Kenya,MSA,21MBAIM403076341,Settled,0,0,7213.91.10,Wire rods,9,1960,839,5991,4793,IN,105,India,1228,PRIME HOT ROLLED STEEL WIRE RODS (NON ALLOY) SAE 1008 SIZE 5.5MM; 1; ,2000000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103067521,Settled,0,0,2523.29.00,Portland cement,19,1961,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103067599,Settled,0,0,2523.29.00,Portland cement,19,1962,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12500.0,480,10/07/2021
KE,118,Kenya,BSA,21BUSIM400050626,Removed,0,0,7217.20.00,GI wire,18,1963,839,5991,4793,UG,231,Uganda,1140,GALVANISED WIRE; 28000; 0;,28000.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103067490,Settled,0,0,2523.29.00,Portland cement,19,1964,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12500.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103085586,Settled,0,0,2523.29.00,Portland cement,19,1965,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12500.0,480,10/08/2021
KE,118,Kenya,MSA,21MBAIM403076424,Settled,0,0,7213.91.10,Wire rods,9,1966,839,5991,4793,IN,105,India,1229,PRIME HOT ROLLED STEEL WIRE RODS (NON ALLOY) SIZE 5.50MM SAE 1008; 1; ,350000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103067548,Settled,0,0,2523.29.00,Portland cement,19,1967,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,11000.0,480,10/07/2021
KE,118,Kenya,ACH,21NBOIM409492033,Settled,0,0,4819.10.00,Cartons,12,1968,839,5991,4793,ZA,247,South Africa,1230,N/A; CHICKEN INN 56oz BUCKET AND LID P1936; 1; 1; 0; ,718.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076615,Settled,0,0,2523.29.00,Portland cement,19,1969,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12000.0,480,10/07/2021
KE,118,Kenya,MEX,21MBAIM403081081,Settled,0,0,7207.11.00,Billets,8,1970,839,5991,4793,RU,190,Russian Federation,1231,PRIME STEEL BILLETS SIZE 100.0MM X 100.0MM X 11.81M - 266 BUNDLES; 1399944; ,1399944.0,480,10/08/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103085600,Settled,0,0,2523.29.00,Portland cement,19,1971,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12000.0,480,10/08/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076516,Settled,0,0,2523.29.00,Portland cement,19,1972,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,11000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076730,Settled,0,0,2523.29.00,Portland cement,19,1973,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,11000.0,480,10/07/2021
KE,118,Kenya,MSA,21MBAIM403077121,Settled,0,0,7213.91.10,Wire rods,9,1974,839,5991,4793,IN,105,India,1232,PRIME HOT ROLLED STEEL WIRE RODS (NON ALLOY) SIZE 6.5MM SAE1008; 1; ,600000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076540,Settled,0,0,2523.29.00,Portland cement,19,1975,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,10000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076690,Settled,0,0,2523.29.00,Portland cement,19,1976,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12500.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076706,Settled,0,0,2523.29.00,Portland cement,19,1977,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12500.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103076658,Settled,0,0,2523.29.00,Portland cement,19,1978,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,11000.0,480,10/07/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004524,Settled,0,0,2523.29.00,Portland cement,19,1979,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004409,Settled,0,0,2523.29.00,Portland cement,19,1980,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,10000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004318,Settled,0,0,2523.29.00,Portland cement,19,1981,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004278,Settled,0,0,2523.29.00,Portland cement,19,1982,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004468,Settled,0,0,2523.29.00,Portland cement,19,1983,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004516,Settled,0,0,2523.29.00,Portland cement,19,1984,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004559,Settled,0,0,2523.29.00,Portland cement,19,1985,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004369,Settled,0,0,2523.29.00,Portland cement,19,1986,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103012126,Settled,0,0,2523.29.00,Portland cement,19,1987,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,10/03/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102947338,Settled,0,0,2523.29.00,Portland cement,19,1988,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102947354,Settled,0,0,2523.29.00,Portland cement,19,1989,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,12500.0,480,09/29/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX102910350,Settled,0,0,2523.29.00,Portland cement,19,1990,839,5991,4793,KE,118,Kenya,1180,POWERMAX; CEMENT; BG; 1600; ,11000.0,480,09/24/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103004508,Settled,0,0,2523.29.00,Portland cement,19,1991,839,5991,4793,KE,118,Kenya,1194,POWERMAX; CEMENT; BG; 2300; ,11000.0,480,10/02/2021
TZ,230,"Tanzania, United Republic of",MEX,21MBAEX103060993,Settled,0,0,2523.29.00,Portland cement,19,1992,839,5991,4793,KE,118,Kenya,1195,POWERMAX; CEMENT; BG; 20000; ,12500.0,480,10/06/2021
